1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,87,68.0052,78.1771,0.8888
1000.0,10.0,5.0,81,47.4690,56.8251,0.7640
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,13,2.0865,28.1466,0.4132
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,40.0,40.0,18,176.0322,229.3528,1.1077
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,43,30.9558,49.9236,0.8343
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,20.0,40.0,46,15.6822,30.2264,0.6954
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,23,14.9595,39.8350,0.6796
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,40.0,20.0,18,100.6482,149.7801,1.0715
1000.0,20.0,20.0,38,135.0007,160.5127,1.0217
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,31,178.7059,209.2273,1.0025
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
1000.0,20.0,20.0,46,138.4570,159.6094,1.0044
